iter	Logloss
736	0.0006126198806
737	0.0006126198806
738	0.0006126198806
739	0.0006126198806
740	0.0006126198806
741	0.0006126198806
742	0.0006126198806
743	0.0006126198806
744	0.0006126198806
745	0.0006126198806
746	0.0006126198806
747	0.0006126198806
748	0.0006126198806
749	0.0006126198806
750	0.0006126198806
751	0.0006126198806
752	0.0006126198806
753	0.0006126198806
754	0.0006126198806
755	0.0006126198806
756	0.0006126198806
757	0.0006126198806
758	0.0006126198806
759	0.0006126198806
760	0.0006126198806
761	0.0006126198806
762	0.0006126198806
763	0.0006126198806
764	0.0006126198806
765	0.0006126198806
766	0.0006126198806
767	0.0006126198806
768	0.0006126198806
769	0.0006126198806
770	0.0006126198806
771	0.0006126198806
772	0.0006126198806
773	0.0006126198806
774	0.0006126198806
775	0.0006126198806
776	0.0006126198806
777	0.0006126198806
778	0.0006126198806
779	0.0006126198806
780	0.0006126198806
781	0.0006126198806
782	0.0006126198806
783	0.0006126198806
784	0.0006126198806
785	0.0006126198806
786	0.0006126198806
787	0.0006126198806
788	0.0006126198806
789	0.0006126198806
790	0.0006126198806
791	0.0006126198806
792	0.0006126198806
793	0.0006126198806
794	0.0006126198806
795	0.0006126198806
796	0.0006126198806
797	0.0006126198806
798	0.0006126198806
799	0.0006126198806
